symbol,name,date,isEnabled,type,iexId
DRV,Drexion Daily Real Estate Bear 3x Shares,2019-03-26,true,N/A,1889
DRW,WisdomTree Global ex-US Real Estate Index,2019-03-26,true,et,1890
DRYS,DryShips Inc.,2019-03-26,true,cs,1892
DS,Drive Shack Inc.,2019-03-26,true,cs,4737
DS-B,Drive Shack Inc. Preferred Series B,2019-03-26,true,ps,4738
DS-C,Drive Shack Inc. Preferred Series C,2019-03-26,true,ps,4739
DS-D,Drive Shack Inc. Pfd Ser D,2019-03-26,true,ps,4740
DSE,Duff & Phelps Select MLP and Midstream Energy Fund Inc.,2019-03-26,true,cs,8874
DSGX,The Descartes Systems Group Inc.,2019-03-26,true,cs,1895
DSI,iShares MSCI KLD 400 Social,2019-03-26,true,et,1896
DSKE,Daseke Inc.,2019-03-26,true,cs,10496
DSKEW,,2019-03-26,true,N/A,10497
DSL,DoubleLine Income Solutions Fund of Beneficial Interests,2019-03-26,true,cs,1898
DSLV,VelocityShares 3x Inverse Silver ETN,2019-03-26,true,N/A,1899
DSM,Dreyfus Strategic Municipal Bond Fund Inc.,2019-03-26,true,cs,1900
DSPG,DSP Group Inc.,2019-03-26,true,cs,1901
DSS,Document Security Systems Inc.,2019-03-26,true,cs,1902
DSSI#,Diamond S Shipping Inc. When Issued,2019-03-26,true,N/A,15529
DSTL,Distillate U.S. Fundamental Stability & Value,2019-03-26,true,N/A,15166
DSU,Blackrock Debt Strategies Fund Inc.,2019-03-26,true,cs,1905
DSW,DSW Inc.,2019-03-26,true,cs,1907
DSWL,Deswell Industries Inc.,2019-03-26,true,cs,1908
DSX,Diana Shipping inc.,2019-03-26,true,cs,1909
DSX-B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),2019-03-26,true,ps,14591
DTD,WisdomTree U.S. Total Dividend Fund,2019-03-26,true,et,1911
DTE,DTE Energy Company,2019-03-26,true,cs,1912
DTEA,DAVIDsTEA Inc.,2019-03-26,true,cs,9889
DTEC,ALPS ETF Trust Disruptive Technologies,2019-03-26,true,N/A,13964
DTF,DTF Tax-Free Income Inc.,2019-03-26,true,cs,1913
DTH,WisdomTree International High Dividend Fund,2019-03-26,true,et,1914
DTJ,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076,2019-03-26,true,N/A,11413
DTLA-,,2019-03-26,true,N/A,8021
DTN,WisdomTree U.S. Dividend ex-Financials Fund,2019-03-26,true,et,1917
DTO,DB Crude Oil Double Short ETN due June 1 2038,2019-03-26,true,et,1918
DTQ,DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1 2062,2019-03-26,true,N/A,1919
DTSS,Datasea Inc.,2019-03-26,true,cs,15323
DTUL,iPath US Treasury 2 Yr Bull ETN,2019-03-26,true,et,1922
DTUS,iPath US Treasury 2-year Bear ETN,2019-03-26,true,et,1923
DTV,DTE Energy Company 2016 Corporate Units,2019-03-26,true,su,11946
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,2019-03-26,true,N/A,13827
DTY,DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076,2019-03-26,true,N/A,12153
DTYL,iPath US Treasury 10 Year Bull ETN,2019-03-26,true,et,1925
DTYS,iPath US Treasury 10-year Bear ETN,2019-03-26,true,et,1926
DUC,Duff & Phelps Utility & Corporate Bond Trust Inc.,2019-03-26,true,cs,1929
DUG,ProShares UltraShort Oil & Gas,2019-03-26,true,N/A,1930
DUK,Duke Energy Corporation (Holding Company),2019-03-26,true,cs,1931
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,2019-03-26,true,N/A,15055
DUKH,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073,2019-03-26,true,N/A,1932
DURA,VanEck Vectors Morningstar Durable Dividend,2019-03-26,true,N/A,15193
DUSA,Davis Select U.S. Equity ETF,2019-03-26,true,N/A,12288
DUSL,Direxion Daily Industrials Bull 3X Shares,2019-03-26,true,N/A,12865
DUST,Direxion Daily Gold Miners Index Bear 3X Shares,2019-03-26,true,N/A,1933
DVA,DaVita Inc.,2019-03-26,true,cs,1935
DVAX,Dynavax Technologies Corporation,2019-03-26,true,cs,1936
DVCR,Diversicare Healthcare Services Inc.,2019-03-26,true,cs,1937
DVD,Dover Motorsports Inc.,2019-03-26,true,cs,1938
DVEM,WisdomTree Emerging Markets Dividend Fund,2019-03-26,true,N/A,11214
DVHL,ETRACS 2xLeveraged Diversified High Income ETN,2019-03-26,true,N/A,8099
DVLU,First Trust Dorsey Wright Momentum & Value ETF,2019-03-26,true,N/A,14985
DVN,Devon Energy Corporation,2019-03-26,true,cs,1940
DVOL,First Trust Dorsey Wright Momentum & Low Volatilit,2019-03-26,true,N/A,14986
DVP,Deep Value,2019-03-26,true,N/A,9288
DVY,iShares Select Dividend ETF,2019-03-26,true,et,1942
DVYA,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund,2019-03-26,true,et,1943
DVYE,iShares Emerging Markets Dividend Index Fund Exchange Traded Fund,2019-03-26,true,et,1944
DVYL,ETRACS Monthly Pay 2x Leveraged Dow Jones Select Dividend Index ETN,2019-03-26,true,N/A,1945
DWAQ,Invesco DWA NASDAQ Momentum ETF,2019-03-26,true,et,5680
DWAS,Invesco DWA SmallCap Momentum ETF,2019-03-26,true,N/A,1948
DWAT,Arrow DWA Tactical ETF,2019-03-26,true,N/A,9331
DWCR,Arrow DWA Country Rotation ETF,2019-03-26,true,N/A,13965
DWDP,DowDuPont Inc.,2019-03-26,true,cs,11407
DWDP#,DowDuPont Inc. Ex-Distribution When Issued,2019-03-26,true,N/A,15540
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,2019-03-26,true,N/A,11423
DWIN,Invesco DWA Tactical Multi-Asset Income ETF,2019-03-26,true,N/A,11137
DWLD,Davis Select Worldwide ETF,2019-03-26,true,N/A,12289
DWM,WisdomTree International Equity Fund,2019-03-26,true,et,1950
DWMC,AdvisorShares Dorsey Wright Micro-Cap ETF,2019-03-26,true,N/A,14812
DWMF,WisdomTree International Multifactor Fund,2019-03-26,true,N/A,14907
DWPP,First Trust Dorsey Wright People's Portfolio ETF,2019-03-26,true,et,7280
DWSH,AdvisorShares Dorsey Wright Short ETF,2019-03-26,true,N/A,14813
DWSN,Dawson Geophysical Company,2019-03-26,true,cs,6764
DWT,VelocityShares 3x Inverse Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,2019-03-26,true,N/A,12166
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,2019-03-26,true,N/A,10672
DWX,SPDR S&P International Dividend,2019-03-26,true,et,1954
DX,Dynex Capital Inc.,2019-03-26,true,cs,1955
DX-A,Dynex Capital Inc. Preferred Stock Series A,2019-03-26,true,ps,1956
DX-B,Dynex Capital Inc. Preferred Series B,2019-03-26,true,ps,1957
DXB,Deutsche Bk Contingent Cap TR II Tr Pfd Sec,2019-03-26,true,ps,1958
DXC,DXC Technology Company,2019-03-26,true,cs,12477
DXCM,DexCom Inc.,2019-03-26,true,cs,1959
DXD,ProShares UltraShort Dow30,2019-03-26,true,et,1960
DXF,Dunxin Financial Holdings Limited American Depositary Shares,2019-03-26,true,cs,7608
DXGE,WisdomTree Germany Hedged Equity Fund,2019-03-26,true,N/A,8018
DXJ,WisdomTree Japan Hedged Equity Fund,2019-03-26,true,et,1961
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,2019-03-26,true,N/A,1962
DXLG,Destination XL Group Inc.,2019-03-26,true,cs,1963
DXPE,DXP Enterprises Inc.,2019-03-26,true,cs,1965
DXR,Daxor Corporation,2019-03-26,true,cs,1967
DXYN,The Dixie Group Inc.,2019-03-26,true,cs,1968
DY,Dycom Industries Inc.,2019-03-26,true,cs,1969
DYB,WisdomTree Dynamic Bearish U.S. Equity Fund,2019-03-26,true,N/A,10947
DYLS,WisdomTree Dynamic Long/Short U.S. Equity Fund,2019-03-26,true,N/A,10948
DYNC,Vistra Energy Corp. 7.00% Tangible Equity Units,2019-03-26,true,su,14384
DYNF,BlackRock U.S. Equity Factor Rotation,2019-03-26,false,N/A,15545
DYNT,Dynatronics Corporation,2019-03-26,true,cs,1972
DYSL,Dynasil Corporation of America,2019-03-26,true,cs,1973
DYY,DB Commodity Double Long ETN due April 1 2038,2019-03-26,true,et,1974
DZK,Direxion Developed Markets Bull 3x Shares,2019-03-26,true,et,1975
DZSI,DASAN Zhone Solutions Inc.,2019-03-26,true,cs,7687
DZZ,DB Gold Double Short ETN due February 15 2038,2019-03-26,true,et,1976
E,ENI S.p.A.,2019-03-26,true,cs,1977
EA,Electronic Arts Inc.,2019-03-26,true,cs,1978
EAB,Entergy Arkansas LLC First Mortgage Bonds 4.90% Series Due December 1 2052,2019-03-26,true,N/A,1980
EAD,Wells Fargo Income Opportunities Fund,2019-03-26,true,cs,1982
EAE,Entergy Arkansas LLC First Mortgage Bonds 4.75% Series due June 1 2063,2019-03-26,true,N/A,1983
EAF,GrafTech International Ltd.,2019-03-26,true,cs,14304
EAGG,iShares ESG U.S. Aggregate Bond,2019-03-26,true,N/A,15167
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,2019-03-26,true,N/A,11703
EARN,Ellington Residential Mortgage REIT of Beneficial Interest,2019-03-26,true,cs,1986
EARS,Auris Medical Holding Ltd.,2019-03-26,true,cs,8979
EASG,Xtrackers MSCI EAFE ESG Leaders Equity,2019-03-26,true,N/A,14989
EASI,Amplify ETF Trust,2019-03-26,true,N/A,14736
EAST,Eastside Distilling Inc.,2019-03-26,true,cs,13247
EAT,Brinker International Inc.,2019-03-26,true,cs,1987
EB,Eventbrite Inc. Class A,2019-03-26,true,cs,14948
EBAY,eBay Inc.,2019-03-26,true,cs,1988
EBAYL,eBay Inc. 6.0% Notes Due 2056,2019-03-26,true,ps,11145
EBF,Ennis Inc.,2019-03-26,true,cs,1989
EBIX,Ebix Inc.,2019-03-26,true,cs,1990
EBIZ,Global X E-Commerce ETF,2019-03-26,true,N/A,15261
EBMT,Eagle Bancorp Montana Inc.,2019-03-26,true,cs,1991
EBND,SPDR Bloomberg Barclays Emerging Markets Local Bond,2019-03-26,true,et,1992
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one),2019-03-26,true,cs,1993
EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobr?!s American Depositary Shares (Each representing one Preferred Share),2019-03-26,true,cs,1994
EBS,Emergent Biosolutions Inc.,2019-03-26,true,cs,1995
EBSB,Meridian Bancorp Inc.,2019-03-26,true,cs,1996
EBTC,Enterprise Bancorp Inc,2019-03-26,true,cs,1997
EC,Ecopetrol S.A. American Depositary Shares,2019-03-26,true,cs,1998
ECA,Encana Corporation,2019-03-26,true,cs,1999
ECC,Eagle Point Credit Company Inc.,2019-03-26,true,cs,9211
ECCA,Eagle Point Credit Company Inc. Series A Term Preferred Stock due 2022,2019-03-26,true,ps,10029
ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026,2019-03-26,true,ps,11964
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,2019-03-26,true,N/A,14495
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027,2019-03-26,true,N/A,13246
ECF,Ellsworth Growth and Income Fund Ltd.,2019-03-26,true,cs,2000
ECF-A,Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),2019-03-26,true,ps,13418
ECH,iShares Inc. MSCI Chile,2019-03-26,true,et,2001
ECHO,Echo Global Logistics Inc.,2019-03-26,true,cs,2002
ECL,Ecolab Inc.,2019-03-26,true,cs,2003
ECNS,iShares MSCI China Small-Cap,2019-03-26,true,et,2004
ECOL,US Ecology Inc.,2019-03-26,true,cs,2005
ECOM,ChannelAdvisor Corporation,2019-03-26,true,cs,2006
ECON,Columbia Emerging Markets Consumer,2019-03-26,true,et,2007
ECOR,electroCore Inc.,2019-03-26,true,cs,14653
ECPG,Encore Capital Group Inc,2019-03-26,true,cs,2008
ECT,ECA Marcellus Trust I of Beneficial Interest,2019-03-26,true,cs,2009
ED,Consolidated Edison Inc.,2019-03-26,true,cs,2013
EDAP,EDAP TMS S.A.,2019-03-26,true,cs,2014
EDC,Direxion Emerging Markets Bull 3X Shares,2019-03-26,true,N/A,2015
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc.,2019-03-26,true,cs,2016
EDEN,iShares Inc MSCI Denmark,2019-03-26,true,N/A,2018
EDF,Stone Harbor Emerging Markets Income Fund of Beneficial Interest,2019-03-26,true,cs,2019
EDI,Stone Harbor Emerging Markets Total Income Fund of Beneficial Interests,2019-03-26,true,cs,2022
EDIT,Editas Medicine Inc.,2019-03-26,true,cs,11040
EDIV,SPDR S&P Emerging Markets Dividend,2019-03-26,true,et,2023
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,2019-03-26,true,cs,2025
EDNT,Edison Nation Inc.,2019-03-26,true,cs,14491
EDOG,ALPS Emerging Sector Dividend Dogs,2019-03-26,true,N/A,8499
EDOW,First Trust Dow 30 Equal Weight,2019-03-26,true,N/A,13229
EDRY,EuroDry Ltd.,2019-03-26,true,cs,14663
EDTX,EdtechX Holdings Acquisition Corp.,2019-03-26,true,cs,15141
EDTXU,EdtechX Holdings Acquisition Corp. Unit,2019-03-26,true,su,14998
EDTXW,EdtechX Holdings Acquisition Corp. Warrant,2019-03-26,true,N/A,15150
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 (Cayman Islands),2019-03-26,true,cs,2029
EDUC,Educational Development Corporation,2019-03-26,true,cs,2030
EDV,Vanguard Extended Duration Treasury,2019-03-26,true,et,2031
EDZ,Direxion Emerging Markets Bear 3X Shares,2019-03-26,true,N/A,2032
EE,El Pasoectric Company,2019-03-26,true,cs,2033
EEA,The European Equity Fund Inc.,2019-03-26,true,cs,2034
EEB,Invesco BRIC,2019-03-26,true,et,14654
EEFT,Euronet Worldwide Inc.,2019-03-26,true,cs,2036
EEH,Aktiebolaget Svensk Exportkredit (Swed Ex Cred Corp) Elements (SM) Linked to the SPECTRUM Large Cap U.S. Sector Momentum Index developed by BNP Paribas due Augu,2019-03-26,true,et,2037
EEI,Ecology and Environment Inc.,2019-03-26,true,cs,2039
EELV,Invesco S&P Emerging Markets Low Volatility,2019-03-26,true,et,2040
EEM,iShares MSCI Emerging Index Fund,2019-03-26,true,et,2041
EEMA,iShares MSCI Emerging Markets Asia Index Fund,2019-03-26,true,et,2042
EEMD,AAM S&P Emerging Markets High Dividend Value,2019-03-26,true,N/A,13840
EEMO,Invesco S&P Emerging Markets Momentum,2019-03-26,true,et,2038
EEMS,Ishares MSCI Emerging Markets Small Cap Index Fund,2019-03-26,true,et,2045
EEMV,iShares Edge MSCI Min Vol Emerging Markets,2019-03-26,true,et,2046
EEMX,SPDR MSCI Emerging Markets Fuel Reserves Free,2019-03-26,true,N/A,12016
EES,WisdomTree U.S. SmallCap Earnings Fund,2019-03-26,true,et,2049
EET,ProShares Ultra MSCI Emerging Markets,2019-03-26,true,et,2050
EEV,ProShares UltraShort MSCI Emerging Markets,2019-03-26,true,et,2051
EEX,Emerald Expositions Events Inc.,2019-03-26,true,cs,12756
EFA,iShares MSCI EAFE,2019-03-26,true,et,2052
EFAD,ProShares Trust MSCI EAFE Dividend Growers,2019-03-26,true,N/A,9163
EFAS,Global X MSCI SuperDividend EAFE ETF,2019-03-26,true,N/A,12081
EFAV,iShares Edge MSCI Min Vol EAFE,2019-03-26,true,et,2053
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free,2019-03-26,true,N/A,12017
EFBI,Eagle Financial Bancorp Inc.,2019-03-26,true,cs,13162
EFC,Ellington Financial Inc.,2019-03-26,true,cs,2054
EFF,Eaton vance Floating-Rate Income Plus Fund of Beneficial Interest,2019-03-26,true,cs,2055
EFFE,Global X JPMorgan Efficiente Index,2019-03-26,true,N/A,9415
EFG,iShares MSCI EAFE Growth,2019-03-26,true,et,2056
EFII,Electronics for Imaging Inc.,2019-03-26,true,cs,2057
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust of Beneficial Interest,2019-03-26,true,cs,13173
EFNL,iShares Inc MSCI Finland,2019-03-26,true,N/A,2059
EFO,ProShares Ultra MSCI EAFE,2019-03-26,true,et,2060
EFOI,Energy Focus Inc.,2019-03-26,true,cs,9131
EFR,Eaton Vance Senior Floating-Rate Fund of Beneficial Interest,2019-03-26,true,cs,2061
EFSC,Enterprise Financial Services Corporation,2019-03-26,true,cs,2062
EFT,Eaton Vance Floating Rate Income Trust of Beneficial Interest,2019-03-26,true,cs,2063
EFU,ProShares UltraShort MSCI EAFE,2019-03-26,true,N/A,2064
EFV,iShares MSCI EAFE Value,2019-03-26,true,et,2066
EFX,Equifax Inc.,2019-03-26,true,cs,2067
EFZ,ProShares Short MSCI EAFE,2019-03-26,true,et,2068
EGAN,eGain Corporation,2019-03-26,true,cs,2069
EGBN,Eagle Bancorp Inc.,2019-03-26,true,cs,2071
EGF,Blackrock Enhanced Government Fund Inc.,2019-03-26,true,cs,2072
EGHT,8x8 Inc,2019-03-26,true,cs,2073
EGI,Entree Resources Ltd.,2019-03-26,true,cs,12913
EGIF,Eagle Growth and Income Opportunities Fund of Beneficial Interest,2019-03-26,true,cs,10066
EGLE,Eagle Bulk Shipping Inc.,2019-03-26,true,cs,2076
EGO,Eldorado Gold Corporation,2019-03-26,true,cs,2078
EGOV,NIC Inc.,2019-03-26,true,cs,2079
EGP,EastGroup Properties Inc.,2019-03-26,true,cs,2080
EGPT,VanEck Vectors Egypt Index,2019-03-26,true,N/A,2081
EGRX,Eagle Pharmaceuticals Inc.,2019-03-26,true,cs,8254
EGY,VAALCO Energy Inc.,2019-03-26,true,cs,2084
EHC,Encompass Health Corporation,2019-03-26,true,cs,3215
EHI,Western Asset Global High Income Fund Inc,2019-03-26,true,cs,2085
EHIC,eHi Car Services Limited American Depositary Shares,2019-03-26,true,cs,9463
EHT,Eaton Vance High Income 2021 Target Term Trust of Beneficial Interest,2019-03-26,true,cs,11285
EHTH,eHealth Inc.,2019-03-26,true,cs,2086
EIDO,iShares MSCI Indonesia,2019-03-26,true,et,2088
EIDX,Eidos Therapeutics Inc.,2019-03-26,true,cs,14677
EIG,Employers Holdings Inc,2019-03-26,true,cs,2089
EIGI,Endurance International Group Holdings Inc.,2019-03-26,true,cs,8042
EIGR,Eiger BioPharmaceuticals Inc.,2019-03-26,true,cs,8105
EIM,Eaton Vance Municipal Bond Fund of Beneficial Interest $.01 par value,2019-03-26,true,cs,2091
EIRL,iShares Trust MSCI Ireland,2019-03-26,true,et,2094
EIS,iShares Inc MSCI Israel,2019-03-26,true,et,2095
EIX,Edison International,2019-03-26,true,cs,2097
EKAR,Innovation Shares NextGen Vehicles & Technology,2019-03-26,true,N/A,14140
EKSO,Ekso Bionics Holdings Inc.,2019-03-26,true,cs,11702
EL,Estee Lauder Companies Inc. (The),2019-03-26,true,cs,2099
ELAN,Elanco Animal Health Incorporated,2019-03-26,true,cs,14892
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,2019-03-26,true,N/A,11704
ELD,WisdomTree Emerging Markets Local Debt Fund,2019-03-26,true,et,2102
ELF,e.l.f. Beauty Inc.,2019-03-26,true,cs,11764
ELGX,Endologix Inc.,2019-03-26,true,cs,2103
ELJ,Entergy Louisiana Inc. First Mortgage Bonds 5.25% Series due July 1 2052,2019-03-26,true,N/A,2104
ELLI,Ellie Mae Inc.,2019-03-26,true,cs,2105
ELLO,Ellomay Capital Ltd (Israel),2019-03-26,true,cs,2106
ELMD,Electromed Inc.,2019-03-26,true,cs,2107
ELOX,Eloxx Pharmaceuticals Inc.,2019-03-26,true,cs,14483
ELP,Companhia Paranaense de Energia (COPEL),2019-03-26,true,cs,2112
ELS,Equity Lifestyle Properties Inc.,2019-03-26,true,cs,2114
ELSE,Electro-Sensors Inc.,2019-03-26,true,cs,2116
ELTK,Eltek Ltd.,2019-03-26,true,cs,2117
ELU,Entergy Louisiana Inc. First Mortgage Bonds 4.70% Series due June 1 2063,2019-03-26,true,N/A,2118
ELVT,Elevate Credit Inc.,2019-03-26,true,cs,11013
ELY,Callaway Golf Company,2019-03-26,true,cs,2120
EMAG,VanEck Vectors Emerging Markets Aggregate Bond,2019-03-26,true,et,852
EMAN,eMagin Corporation,2019-03-26,true,cs,2121
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,2019-03-26,true,et,2122
EMBH,iShares Interest Rate Hedged Emerging Markets Bond,2019-03-26,true,N/A,10325
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,2019-03-26,true,et,2124
EMCF,Emclaire Financial Corp,2019-03-26,true,cs,2126
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,2019-03-26,true,N/A,7792
EMCI,EMC Insurance Group Inc.,2019-03-26,true,cs,2127
EMD,Western Asset Emerging Markets Debt Fund Inc,2019-03-26,true,cs,2248
EMDV,ProShares MSCI Emerging Markets Dividend Growers,2019-03-26,true,N/A,11028
EME,EMCOR Group Inc.,2019-03-26,true,cs,2134
EMEM,Virtus Glovista Emerging Markets,2019-03-26,true,N/A,13745
EMES,Emerge Energy Services LP representing Limited Partner Interests,2019-03-26,true,cs,2135
EMF,Templeton Emerging Markets Fund,2019-03-26,true,cs,2137
EMFM,Global X MSCI Next Emerging & Frontier,2019-03-26,true,N/A,8089
EMGF,iShares Edge MSCI Multifactor Emerging Markets,2019-03-26,true,N/A,10914
EMHY,iShares Emerging Markets High Yield Bond,2019-03-26,true,N/A,2140
EMIF,iShares S&P Emerging Markets Infrastructure Ix Fd,2019-03-26,true,et,2142
EMIH,Xtrackers Emerging Markets Bond - Interest Rate Hedged,2019-03-26,true,N/A,9781
EMKR,EMCORE Corporation,2019-03-26,true,cs,2145
EML,Eastern Company (The),2019-03-26,true,cs,2146
EMLC,VanEck Vectors J.P. Morgan EM Local Currency Bond,2019-03-26,true,et,2148
EMLP,First Trust North American Energy Infrastructure Fund,2019-03-26,true,et,2149
EMMF,WisdomTree Emerging Markets Multifactor Fund,2019-03-26,true,N/A,14908
EMMS,Emmis Communications Corporation,2019-03-26,true,cs,2150
EMN,Eastman Chemical Company,2019-03-26,true,cs,2153
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,2019-03-26,true,cs,2154
EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,2019-03-26,true,N/A,11804
EMQQ,Emerging Markets Internet and Ecommerce ETF (The),2019-03-26,true,N/A,9491
EMR,Emerson Electric Company,2019-03-26,true,cs,2156
EMSG,Xtrackers MSCI Emerging Markets ESG Leaders Equity,2019-03-26,true,N/A,15286
EMSH,ProShares Short Term USD Emerging Markets Bond,2019-03-26,true,N/A,8131
EMTL,SPDR DoubleLine Emerging Markets Fixed Income,2019-03-26,true,N/A,11229
EMTY,ProShares Decline of the Retail Store,2019-03-26,true,N/A,13792
EMX,EMX Royalty Corporation (Canada),2019-03-26,true,cs,2159
EMXC,iShares MSCI Emerging Markets ex China ETF,2019-03-26,true,N/A,13153
ENB,Enbridge Inc,2019-03-26,true,cs,2161
ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,2019-03-26,true,N/A,14484
ENBL,Enable Midstream Partners LP representing limited partner interests,2019-03-26,true,cs,8523
ENDP,Endo International plc,2019-03-26,true,cs,2163
ENFC,Entegra Financial Corp.,2019-03-26,true,cs,8404
ENFR,Alerian Energy Infrastructure,2019-03-26,true,N/A,8074
ENG,ENGlobal Corporation,2019-03-26,true,cs,2164
ENIA,Enel Americas S.A. American Depositary Shares,2019-03-26,true,cs,2167
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of),2019-03-26,true,cs,11272
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,2019-03-26,true,N/A,2168
ENLC,EnLink Midstream LLC representing Limited Partner Interests,2019-03-26,true,cs,7636
ENLV,BIOBLAST PHARMA LTD,2019-03-26,true,N/A,8469
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,2019-03-26,true,N/A,11181
ENOB,Enochian Biosciences Inc.,2019-03-26,true,cs,15295
